Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:21:12 PM,119996731,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.016667120706813254,0.03333424141362651,3.999891033333333E7,6.927979680251421E7,1.19996329E8,187.0,1.19996731E8,5.99983655E7,8.485023775238183E7,1.19996544E8,187.0,0,0,0,0,0,0,0,0,0,84,20,0.02500068106021988,0.008333560353406627,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,187.0,0.0,187.0,187.0,1.19996329E8,0.0,1.19996329E8,1.19996329E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:25:12 PM,220,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4545.454545454545,9090.90909090909,220.0,0.0,220.0,220.0,220.0,220.0,0.0,220.0,220.0,0,0,0,0,0,0,0,0,0,52,0,9090.90909090909,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:27:12 PM,220,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4545.454545454545,9090.90909090909,220.0,0.0,220.0,220.0,220.0,220.0,0.0,220.0,220.0,0,0,0,0,0,0,0,0,0,52,0,9090.90909090909,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:29:12 PM,204,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4901.9607843137255,9803.921568627451,204.0,0.0,204.0,204.0,204.0,204.0,0.0,204.0,204.0,0,0,0,0,0,0,0,0,0,52,0,9803.921568627451,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:31:12 PM,389,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,2570.694087403599,5141.388174807198,389.0,0.0,389.0,389.0,389.0,389.0,0.0,389.0,389.0,0,0,0,0,0,0,0,0,0,52,0,5141.388174807198,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:33:12 PM,234,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4273.504273504273,8547.008547008547,234.0,0.0,234.0,234.0,234.0,234.0,0.0,234.0,234.0,0,0,0,0,0,0,0,0,0,52,0,8547.008547008547,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:35:12 PM,119996866,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.016667101955812745,0.03333420391162549,3.999895533333333E7,6.927978294611569E7,1.19996358E8,218.0,1.19996866E8,5.9998433E7,8.485028937117687E7,1.19996648E8,218.0,0,0,0,0,0,0,0,0,0,84,20,0.02500065293371912,0.008333550977906373,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,218.0,0.0,218.0,218.0,1.19996358E8,0.0,1.19996358E8,1.19996358E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:39:12 PM,292,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,3424.6575342465753,6849.315068493151,292.0,0.0,292.0,292.0,292.0,292.0,0.0,292.0,292.0,0,0,0,0,0,0,0,0,0,52,0,6849.315068493151,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:41:12 PM,247,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4048.582995951417,8097.165991902834,247.0,0.0,247.0,247.0,247.0,247.0,0.0,247.0,247.0,0,0,0,0,0,0,0,0,0,52,0,8097.165991902834,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:43:12 PM,281,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,3558.7188612099644,7117.437722419929,281.0,0.0,281.0,281.0,281.0,281.0,0.0,281.0,281.0,0,0,0,0,0,0,0,0,0,52,0,7117.437722419929,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:45:12 PM,217,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4608.294930875576,9216.589861751152,217.0,0.0,217.0,217.0,217.0,217.0,0.0,217.0,217.0,0,0,0,0,0,0,0,0,0,52,0,9216.589861751152,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:47:12 PM,240,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4166.666666666667,8333.333333333334,240.0,0.0,240.0,240.0,240.0,240.0,0.0,240.0,240.0,0,0,0,0,0,0,0,0,0,52,0,8333.333333333334,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:49:12 PM,215,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4651.162790697675,9302.32558139535,215.0,0.0,215.0,215.0,215.0,215.0,0.0,215.0,215.0,0,0,0,0,0,0,0,0,0,52,0,9302.32558139535,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:51:12 PM,233,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4291.845493562232,8583.690987124464,233.0,0.0,233.0,233.0,233.0,233.0,0.0,233.0,233.0,0,0,0,0,0,0,0,0,0,52,0,8583.690987124464,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:53:12 PM,213,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4694.835680751174,9389.671361502347,213.0,0.0,213.0,213.0,213.0,213.0,0.0,213.0,213.0,0,0,0,0,0,0,0,0,0,52,0,9389.671361502347,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:55:12 PM,219,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4566.2100456621,9132.4200913242,219.0,0.0,219.0,219.0,219.0,219.0,0.0,219.0,219.0,0,0,0,0,0,0,0,0,0,52,0,9132.4200913242,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:57:12 PM,214,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4672.897196261682,9345.794392523365,214.0,0.0,214.0,214.0,214.0,214.0,0.0,214.0,214.0,0,0,0,0,0,0,0,0,0,52,0,9345.794392523365,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 07:59:12 PM,119994926,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.016667371418688154,0.03333474283737631,3.999830866666667E7,6.927872870451687E7,1.19994494E8,199.0,1.19994926E8,5.9997463E7,8.484889637081793E7,1.19994693E8,233.0,0,0,0,0,0,0,0,0,0,84,20,0.025001057128032227,0.008333685709344077,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,233.0,0.0,233.0,233.0,1.19994494E8,0.0,1.19994494E8,1.19994494E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:03:12 PM,211,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4739.336492890995,9478.67298578199,211.0,0.0,211.0,211.0,211.0,211.0,0.0,211.0,211.0,0,0,0,0,0,0,0,0,0,52,0,9478.67298578199,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:05:12 PM,196,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,5102.040816326531,10204.081632653062,196.0,0.0,196.0,196.0,196.0,196.0,0.0,196.0,196.0,0,0,0,0,0,0,0,0,0,52,0,10204.081632653062,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:07:12 PM,119996957,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.016667089316273247,0.03333417863254649,3.999898566666667E7,6.927983808305705E7,1.19996452E8,251.0,1.19996957E8,5.99984785E7,8.48503028062057E7,1.19996703E8,254.0,0,0,0,0,0,0,0,0,0,84,20,0.02500063397440987,0.008333544658136623,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,254.0,0.0,254.0,254.0,1.19996452E8,0.0,1.19996452E8,1.19996452E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:11:12 PM,237,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4219.409282700422,8438.818565400845,237.0,0.0,237.0,237.0,237.0,237.0,0.0,237.0,237.0,0,0,0,0,0,0,0,0,0,52,0,8438.818565400845,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:13:12 PM,242,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4132.231404958678,8264.462809917355,242.0,0.0,242.0,242.0,242.0,242.0,0.0,242.0,242.0,0,0,0,0,0,0,0,0,0,52,0,8264.462809917355,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:15:12 PM,119997864,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.01666696333861409,0.03333392667722818,3.9999288E7,6.928033575899155E7,1.19997329E8,249.0,1.19997864E8,5.9998932E7,8.485095122312406E7,1.19997615E8,249.0,0,0,0,0,0,0,0,0,0,84,20,0.02500044500792114,0.008333481669307046,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,249.0,0.0,249.0,249.0,1.19997329E8,0.0,1.19997329E8,1.19997329E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:19:12 PM,213,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4694.835680751174,9389.671361502347,213.0,0.0,213.0,213.0,213.0,213.0,0.0,213.0,213.0,0,0,0,0,0,0,0,0,0,52,0,9389.671361502347,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:21:12 PM,197,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,5076.1421319796955,10152.284263959391,197.0,0.0,197.0,197.0,197.0,197.0,0.0,197.0,197.0,0,0,0,0,0,0,0,0,0,52,0,10152.284263959391,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:23:13 PM,249,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4016.064257028113,8032.128514056226,249.0,0.0,249.0,249.0,249.0,249.0,0.0,249.0,249.0,0,0,0,0,0,0,0,0,0,52,0,8032.128514056226,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:25:13 PM,216,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4629.62962962963,9259.25925925926,216.0,0.0,216.0,216.0,216.0,216.0,0.0,216.0,216.0,0,0,0,0,0,0,0,0,0,52,0,9259.25925925926,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:27:13 PM,257,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,3891.050583657587,7782.101167315174,257.0,0.0,257.0,257.0,257.0,257.0,0.0,257.0,257.0,0,0,0,0,0,0,0,0,0,52,0,7782.101167315174,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:29:13 PM,220,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4545.454545454545,9090.90909090909,220.0,0.0,220.0,220.0,220.0,220.0,0.0,220.0,220.0,0,0,0,0,0,0,0,0,0,52,0,9090.90909090909,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:31:13 PM,119984307,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.01666884653507229,0.03333769307014458,3.9994769E7,6.927257357329541E7,1.19983847E8,222.0,1.19984307E8,5.99921535E7,8.48413805328407E7,1.19984069E8,238.0,0,0,0,0,0,0,0,0,0,84,20,0.025003269802608436,0.008334423267536145,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,238.0,0.0,238.0,238.0,1.19983847E8,0.0,1.19983847E8,1.19983847E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:35:13 PM,119999977,2,1,1.0,1.0,1.0,0.0,0.5,0.7071067811865476,1.0,1.0,1.0,0.0,0.016666669861111722,0.025000004791667585,5.99999885E7,8.485242978340352E7,1.19999717E8,260.0,260.0,260.0,0.0,260.0,260.0,0,0,0,0,0,0,0,0,0,52,20,0.016666669861111722,0.008333334930555861,0.0,1.0,0.75,0.49999999999999994,0.24999999999999997,0,0,0,0,3,0,0,0,0.0,1.0,0.5,1.0,0,0,0,0,0,0,2,1,1,1,253,253,0,20,260.0,0.0,260.0,260.0,1.19999717E8,0.0,1.19999717E8,1.19999717E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:39:13 PM,119988617,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.016668247788871507,0.033336495577743014,3.999620566666667E7,6.927505156065154E7,1.19988145E8,223.0,1.19988617E8,5.99943085E7,8.484444937627104E7,1.19988394E8,223.0,0,0,0,0,0,0,0,0,0,84,20,0.025002371683307257,0.008334123894435753,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,223.0,0.0,223.0,223.0,1.19988145E8,0.0,1.19988145E8,1.19988145E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:43:13 PM,273,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,3663.0036630036625,7326.007326007325,273.0,0.0,273.0,273.0,273.0,273.0,0.0,273.0,273.0,0,0,0,0,0,0,0,0,0,52,0,7326.007326007325,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:45:13 PM,205,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4878.048780487805,9756.09756097561,205.0,0.0,205.0,205.0,205.0,205.0,0.0,205.0,205.0,0,0,0,0,0,0,0,0,0,52,0,9756.09756097561,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:47:13 PM,238,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4201.680672268907,8403.361344537814,238.0,0.0,238.0,238.0,238.0,238.0,0.0,238.0,238.0,0,0,0,0,0,0,0,0,0,52,0,8403.361344537814,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:49:13 PM,119993167,3,1,1.0,1.0,1.0,0.0,0.33333333333333337,0.5773502691896257,1.0,1.0,1.0,0.0,0.016667615748486745,0.03333523149697349,3.999772233333333E7,6.927768196848202E7,1.19992699E8,207.0,1.19993167E8,5.99965835E7,8.484768933954245E7,1.1999296E8,207.0,0,0,0,0,0,0,0,0,0,84,20,0.02500142362273012,0.008333807874243373,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,4,0,0,0,0.0,0.75,0.3333333333333333,1.0,0,0,0,0,0,0,3,1,1,1,253,253,0,20,207.0,0.0,207.0,207.0,1.19992699E8,0.0,1.19992699E8,1.19992699E8,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:53:13 PM,239,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,4184.100418410042,8368.200836820084,239.0,0.0,239.0,239.0,239.0,239.0,0.0,239.0,239.0,0,0,0,0,0,0,0,0,0,52,0,8368.200836820084,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:55:13 PM,182,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,5494.505494505494,10989.010989010989,182.0,0.0,182.0,182.0,182.0,182.0,0.0,182.0,182.0,0,0,0,0,0,0,0,0,0,52,0,10989.010989010989,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
192.168.10.101-192.168.10.100-49155-445-6,192.168.10.101,49155,192.168.10.100,445,6,26/07/2022 08:57:13 PM,193,2,0,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0,0,0,0,5181.347150259067,10362.694300518135,193.0,0.0,193.0,193.0,193.0,193.0,0.0,193.0,193.0,0,0,0,0,0,0,0,0,0,52,0,10362.694300518135,0.0,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,2,0,0,0,0.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,253,0,0,20,0,0,0,0,0,0,0,0,0
